STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WT22,WV03,EXTRM
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-05-2000,7.61,1026,1518,0,0,0,72,81,62,80,80,0,19.9,23,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-05-2000,5.82,1742,1651,0,0,0,73,85,60,100,110,0,15,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-05-2000,7.61,1728,1826,0,0,0,75,87,63,120,140,0,17,21,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-05-2000,6.26,1526,1525,0,0,0,77,89,64,130,130,0,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-05-2000,7.61,1719,1613,0,0,0,80,92,67,110,120,0,17,19.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-05-2000,6.04,1318,1318,0,0,0,78,90,65,270,270,0,15,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-05-2000,6.71,1304,1318,0.02,0,0,77,86,67,220,240,0,17,23,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-05-2000,9.4,1440,1557,0,0,0,79,92,66,260,260,0,17.9,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-05-2000,11.86,1233,849,0,0,0,83,94,71,280,270,0,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-05-2000,10.96,1245,1237,0,0,0,84,95,73,280,260,0,19.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-05-2000,7.83,918,917,0.01,0,0,84,94,73,270,270,0,17.9,21,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-05-2000,7.16,1312,1311,0,0,0,84,95,72,260,250,0,16.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-05-2000,11.63,1319,1319,0,0,0,85,97,72,270,290,0,25.1,29.1,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-05-2000,10.29,1259,1425,0.01,0,0,83,91,74,310,320,0,21.9,25.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-05-2000,12.08,1359,1359,0.01,0,0,70,79,61,70,70,0,17.9,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",31-05-2000,7.16,1352,1543,0,0,0,70,81,59,80,80,0,17.9,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-06-2000,4.25,1641,1640,0,0,0,74,88,59,110,100,0,16.1,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-06-2000,6.04,1458,1457,0,0,0,79,93,65,80,80,0,14.1,17.9,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-06-2000,6.93,1658,1520,0,0,0,84,97,70,110,100,0,15,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-06-2000,5.82,1728,1719,0,0,0,85,97,72,200,200,0,19.9,23.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-06-2000,6.71,1325,1324,0.22,0,0,81,94,67,280,280,0,28,32,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-06-2000,8.05,1142,1141,0,0,0,79,90,67,270,270,0,21,25.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-06-2000,8.95,903,858,0,0,0,71,81,61,80,70,0,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-06-2000,7.38,1650,1649,0,0,0,73,85,61,70,70,0,17.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-06-2000,6.26,1457,1222,0,0,0,72,85,59,80,70,0,17.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-06-2000,7.61,1211,1210,0,0,0,73,85,60,80,80,0,21.9,25.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-06-2000,5.82,920,920,0.07,0,0,76,84,67,100,90,0,21,25.1,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-06-2000,6.49,1208,1208,0.01,0,0,78,89,67,120,120,0,19.9,21.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-06-2000,6.93,1347,1359,0,0,0,82,93,70,80,80,0,17.9,21,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-06-2000,5.82,1616,1408,0,0,0,82,93,71,150,120,0,17,21.9,,,1,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-06-2000,4.92,1614,1613,0.33,0,0,83,94,71,200,200,0,28,33.1,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-06-2000,8.05,1353,1352,0.37,0,0,81,92,70,170,170,0,28,32,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-06-2000,8.95,1727,1551,0,0,0,84,93,74,130,110,0,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-06-2000,5.82,1527,1522,0,0,0,82,93,71,20,30,0,21,23.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-06-2000,5.59,1744,1736,0,0,0,81,94,67,130,120,0,16.1,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-06-2000,2.91,1323,1323,0.05,0,0,83,94,71,140,130,0,17,19.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-06-2000,4.25,1817,1819,0,0,0,79,88,70,240,240,0,13,15,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-06-2000,3.8,1645,1633,0.18,0,0,81,89,72,290,290,0,28,32,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-06-2000,3.36,1305,1312,0.05,0,0,79,88,70,250,240,0,17,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-06-2000,5.14,1900,1843,0,0,0,78,89,66,150,160,0,17.9,21.9,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-06-2000,5.37,1221,1219,0,0,0,79,90,67,110,100,0,16.1,17.9,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-06-2000,5.37,1237,1237,0,0,0,79,89,69,140,140,0,28,33.1,,,1,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-06-2000,2.91,1519,1518,0.53,0,0,80,89,71,160,160,0,23,25.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-06-2000,5.37,1601,1600,0.02,0,0,78,88,68,200,190,0,21,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-06-2000,8.72,1602,1601,0.3,0,0,79,87,71,240,240,0,19.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-06-2000,6.04,1527,1528,0.3,0,0,81,89,72,10,30,0,21,25.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-07-2000,6.26,1640,1434,0,0,0,78,87,68,90,80,0,16.1,21.9,1,1,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-07-2000,7.38,1159,1517,0,0,0,76,86,65,70,80,0,19.9,23.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-07-2000,6.49,1434,1224,0,0,0,75,87,63,80,80,0,17.9,21.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-07-2000,5.59,1442,1441,0,0,0,77,89,65,70,70,0,15,17.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-07-2000,3.8,1705,1648,0,0,0,81,96,66,140,150,0,13,15,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-07-2000,8.28,1509,1508,0,0,0,84,97,71,300,280,0,17,21.9,,,,,,,1,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-07-2000,6.93,1430,1430,0.17,0,0,87,98,75,70,70,0,25.9,29.1,1,,1,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-07-2000,10.51,1742,1744,0,0,0,82,89,75,100,100,0,21,23.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-07-2000,8.05,1641,1640,0,0,0,80,89,71,110,110,0,17.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-07-2000,4.47,1531,1828,0,0,0,80,95,65,120,140,0,15,17,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-07-2000,8.5,1832,1831,0.29,0,0,84,98,70,310,300,0,42.9,49,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-07-2000,6.49,1417,1416,0.01,0,0,79,87,71,250,250,0,16.1,17.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-07-2000,6.71,1846,1844,0,0,0,83,95,70,250,240,0,16.1,19.9,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-07-2000,5.82,1522,1308,0.4,0,0,85,95,75,120,280,0,17.9,23,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-07-2000,8.28,1724,1722,0,0,0,87,98,76,320,330,0,17.9,23,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-07-2000,10.07,1115,1118,0,0,0,82,91,73,250,270,0,21.9,23.9,1,,1,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-07-2000,9.84,1249,1338,0,0,0,86,98,74,240,300,0,21,28,1,,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-07-2000,7.61,1601,1445,0,0,0,85,98,72,80,80,0,17,21,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-07-2000,5.37,1743,1742,0,0,0,86,101,70,160,160,0,15,17,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-07-2000,10.07,1706,1744,0.03,0,0,88,103,72,230,250,0,23.9,30,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-07-2000,7.61,1925,1924,0,0,0,86,99,72,260,260,0,17,21,,,1,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-07-2000,6.93,1229,1228,1.82,0,0,83,93,72,130,120,0,25.9,34.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-07-2000,7.83,1151,1155,0,0,0,80,87,73,280,290,0,25.1,31.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-07-2000,7.38,1105,1104,1.07,0,0,77,84,69,290,290,0,30,34.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-07-2000,4.92,1736,1736,1.87,0,0,78,89,67,350,350,0,34.9,45,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-07-2000,3.8,1705,1705,0.01,0,0,78,88,67,90,90,0,16.1,17,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-07-2000,4.03,1304,1304,0,0,0,80,88,71,80,80,0,19.9,21,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-07-2000,4.7,2018,1618,0.02,0,0,81,89,72,330,110,0,15,17.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-07-2000,4.47,1452,1429,0,0,0,80,90,69,90,80,0,15,19.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-07-2000,5.14,1951,1950,0,0,0,80,89,71,160,160,0,23,28,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",31-07-2000,7.83,1648,1648,0,0,0,82,92,71,160,150,0,19.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-08-2000,7.83,1109,1315,0.05,0,0,83,91,74,160,110,0,19.9,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-08-2000,5.82,1743,1742,0.05,0,0,82,92,71,220,220,0,17.9,23,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-08-2000,3.36,1401,1339,0.01,0,0,81,90,71,160,150,0,16.1,19.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-08-2000,3.13,1454,1453,0.5,0,0,81,90,72,170,180,0,19.9,23.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-08-2000,5.59,1607,1605,0,0,0,84,93,74,140,140,0,17,21,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-08-2000,4.7,1805,1738,0,0,0,82,92,72,160,170,0,19.9,23,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-08-2000,4.7,1703,1703,0,0,0,82,92,71,160,160,0,16.1,17,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-08-2000,3.58,1607,1606,0,0,0,83,93,73,360,10,0,23.9,30,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-08-2000,3.36,1330,1329,0.21,0,0,83,94,72,310,320,0,32,48.1,,,1,,,,,,,1,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-08-2000,4.47,1720,1720,0,0,0,82,93,71,130,130,0,15,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-08-2000,7.83,1716,1715,0.31,0,0,85,95,74,290,300,0,25.9,36.9,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-08-2000,6.04,1504,1521,0.15,0,0,82,89,74,320,280,0,21.9,29.1,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-08-2000,4.7,1224,1207,0,0,0,80,91,68,310,300,0,14.1,17.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-08-2000,4.7,1730,1216,0,0,0,81,93,69,90,290,0,14.1,17,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-08-2000,4.03,1304,1303,0.3,0,0,81,92,69,260,230,0,15,19.9,1,,,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-08-2000,4.03,1355,1458,0,0,0,80,91,69,110,130,0,13,15,1,1,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-08-2000,4.7,1626,1626,0,0,0,83,94,71,130,140,0,15,17,1,,,,,,1,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-08-2000,6.71,1829,1850,0,0,0,84,96,72,160,170,0,15,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-08-2000,7.38,1800,1756,1,0,0,82,93,71,360,360,0,25.9,36.9,1,,1,,,,1,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-08-2000,6.26,1715,1714,0,0,0,81,90,71,70,70,0,21,23,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-08-2000,12.3,1422,1632,0,0,0,81,86,76,80,70,0,23,25.1,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-08-2000,8.72,1533,1533,0.08,0,0,80,88,72,80,80,0,23.9,28,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-08-2000,5.59,1603,1543,0,0,0,79,88,69,100,70,0,16.1,21,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-08-2000,3.8,1633,1643,0,0,0,81,91,70,130,130,0,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-08-2000,6.93,1426,1433,0.01,0,0,83,95,70,10,20,0,25.9,36,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-08-2000,4.92,1540,1539,0,0,0,80,92,67,100,100,0,15,17.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-08-2000,4.03,1506,1506,0,0,0,82,92,72,340,340,0,19.9,23,1,,1,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-08-2000,7.16,2221,1543,0.02,0,0,84,94,74,20,100,0,16.1,21,,,1,,,,,,,,,,1,,,,1,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-08-2000,8.05,1555,1454,1.97,0,0,80,88,72,90,70,0,16.1,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-08-2000,8.72,1555,1523,0,0,0,79,87,71,70,80,0,17,21,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",31-08-2000,4.03,1955,1954,2.72,0,0,80,88,71,250,250,0,23.9,25.9,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-09-2000,5.37,1155,1329,0.12,0,0,80,88,72,230,270,0,16.1,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-09-2000,7.38,1844,1844,0.09,0,0,81,87,74,200,210,0,17.9,21,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-09-2000,5.37,1448,1443,0.08,0,0,83,91,74,270,270,0,17,21,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",04-09-2000,5.59,1133,1131,0,0,0,82,90,73,240,240,0,14.1,17,,,1,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",05-09-2000,5.37,1251,1244,0.91,0,0,80,87,72,320,240,0,17.9,23.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",06-09-2000,10.74,729,729,4.08,0,0,76,79,72,70,80,0,23.9,32,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",07-09-2000,6.49,1455,1455,1.64,0,0,76,81,71,110,110,0,17.9,23.9,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",08-09-2000,6.93,1114,1114,0.33,0,0,80,87,73,80,80,0,21,25.1,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",09-09-2000,8.5,1344,1344,0.6,0,0,81,86,75,90,90,0,19.9,23,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",10-09-2000,7.16,1506,1508,0.01,0,0,79,86,72,80,90,0,19.9,21.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",11-09-2000,5.82,1719,1717,0,0,0,78,86,69,80,80,0,16.1,17.9,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",12-09-2000,4.03,1729,1726,0,0,0,79,87,70,90,110,0,12.1,14.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",13-09-2000,2.91,1713,1649,0,0,0,81,90,71,120,90,0,10.1,13,1,1,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",14-09-2000,3.58,1826,1826,0.13,0,0,81,91,71,280,290,0,17.9,19.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",15-09-2000,6.04,1352,1414,0,0,0,82,91,72,270,280,0,15,17,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",16-09-2000,8.95,1423,1422,0.2,0,0,77,84,70,60,60,0,21,23.9,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",17-09-2000,11.18,2245,2141,0.81,0,0,74,77,70,60,50,0,23,28,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",18-09-2000,14.32,953,929,0,0,0,71,76,65,220,220,0,28,38,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",19-09-2000,2.46,1555,1520,0,0,0,72,81,62,130,110,0,10.1,12.1,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",20-09-2000,4.47,1136,1133,0.5,0,0,80,87,72,180,180,0,23.9,31.1,1,1,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",21-09-2000,4.92,1951,1209,0,0,0,82,89,74,170,230,0,10.1,14.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",22-09-2000,5.59,1226,1212,0.11,0,0,79,82,76,110,70,0,13,15,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",23-09-2000,4.92,1158,1158,0,0,0,81,88,74,270,270,0,13,16.1,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",24-09-2000,3.58,1503,1502,0,0,0,82,91,72,300,290,0,10.1,13,1,,,,,,,,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",25-09-2000,6.93,1138,1130,0,0,0,83,91,74,240,210,0,15,17.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",26-09-2000,7.61,806,746,0,0,0,73,81,65,330,320,0,13,17,,,,,,,,,,,,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",27-09-2000,8.72,1358,1344,0,0,0,69,72,65,40,30,0,17,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",28-09-2000,9.4,1655,1437,0,0,0,72,80,63,80,60,0,17,21.9,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",29-09-2000,10.74,1623,1622,0.93,0,0,72,80,63,60,70,0,23.9,30,1,,1,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30-09-2000,11.18,1330,1329,1.1,0,0,73,77,68,70,70,0,23,28,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",01-10-2000,8.72,1314,1312,0.01,0,0,71,79,62,40,50,0,23.9,30,1,,,,,,,,,,1,,1,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",02-10-2000,4.7,1559,1559,0,0,0,69,79,59,120,110,0,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",03-10-2000,6.93,1504,1501,0,0,0,70,81,58,70,70,0,17.9,21.9,,,,,,,,,,,,,,,,,,
